ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,"Image-URL-L"""""",,,,,,,,,,,,,,,,,,,,,",pdf_link
1573060313,Hawaii's Best Spooky Tales: True Local Spine-Tinglers (Hawaiis Best Spooky Tales),Rick Carroll,1997,Bess Press,http://images.amazon.com/images/P/1573060313.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573060313.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1573060313.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=w1J2oLjq8GcC&hl=&source=gbs_api
0822315890,Spreading the Word: Poetry and the Survival of Community in America,Ross Talarico,1995,Duke University Press,http://images.amazon.com/images/P/0822315890.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0822315890.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0822315890.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=Wq2xz08zMeIC&hl=&source=gbs_api
0310217598,Word of Honor,Terri Blackstock,1999,Zondervan Publishing Company,http://images.amazon.com/images/P/0310217598.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0310217598.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0310217598.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=V3mRb8ik9wcC&hl=&source=gbs_api
8807810786,Comici Spaventati Guerrieri,Stefano Benni,0,Feltrinelli,http://images.amazon.com/images/P/8807810786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8807810786.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/8807810786.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=yIt2OLSpoz8C&hl=&source=gbs_api
8807812061,Garzanti - Gli Elefanti: Eva Luna Racconta,Allende,0,Feltrinelli,http://images.amazon.com/images/P/8807812061.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8807812061.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/8807812061.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=0NMrqxTvafUC&hl=&source=gbs_api
0595140459,I Married Dr. Jekyll and Woke Up Mrs. Hyde: Or What Happens to Love,"Alma H."","" Ph.D. Bond",2000,iUniverse.com,http://images.amazon.com/images/P/0595140459.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0595140459.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0595140459.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=Csd7NWXIf98C&hl=&source=gbs_api
0913559482,The Autobiography of Maria Callas: A Novel,Alma H. Bond,1998,Birch Brook Press,http://images.amazon.com/images/P/0913559482.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0913559482.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0913559482.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=5NElKUum3hMC&hl=&source=gbs_api
0743204239,Lo es : Una memoria,Frank McCourt,2000,Fireside,http://images.amazon.com/images/P/0743204239.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743204239.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0743204239.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=APl6Fkp2khYC&hl=&source=gbs_api
0743428188,The Twentieth Wife: A Novel,Indu Sundaresan,2003,Washington Square Press,http://images.amazon.com/images/P/0743428188.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743428188.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0743428188.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=5eCjOvGFGeMC&hl=&source=gbs_api
0684826143,The Funeral Makers,Cathie Pelletier,1997,Scribner,http://images.amazon.com/images/P/0684826143.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684826143.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0684826143.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=CWy3UlPCrHkC&hl=&source=gbs_api
0590484133,The Magic School Bus Hops Home: A Book About Animal Habitats,Patricia Relf,1995,Scholastic,http://images.amazon.com/images/P/0590484133.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590484133.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0590484133.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=DQ2RXVQxtk4C&hl=&source=gbs_api
0875963234,The Men's Health Guide To Peak Conditioning,Richard Laliberte,1997,Rodale Books,http://images.amazon.com/images/P/0875963234.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0875963234.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0875963234.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=2MOrDKokat8C&hl=&source=gbs_api
0312123337,Lost Rights : The Destruction of American Liberty,James Bovard,1995,Palgrave Macmillan,http://images.amazon.com/images/P/0312123337.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312123337.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0312123337.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=PI3vCgAAQBAJ&hl=&source=gbs_api
0802130119,The Master and Margarita,Mikhail Bulgakov,1987,Grove Press,http://images.amazon.com/images/P/0802130119.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802130119.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0802130119.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=_WYWW7smmzUC&hl=&source=gbs_api
1565924975,VI Editor Pocket Reference,Arnold Robbins,1998,O'Reilly,http://images.amazon.com/images/P/1565924975.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1565924975.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1565924975.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=UoaqwbdKzJUC&hl=&source=gbs_api
0684853523,On Writing,Stephen King,2000,Scribner,http://images.amazon.com/images/P/0684853523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684853523.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0684853523.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=8yD6wK7jE4gC&hl=&source=gbs_api
1853260274,Gulliver's Travels (Wordsworth Classics),Jonathan Swift,1997,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/1853260274.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853260274.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1853260274.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=nEaXR-eNwOYC&hl=&source=gbs_api
1894770099,Strike the Wok: An Anthology of Comtemporary Chinese Canadian Fiction,Lien Chao,2003,Tsar Publications,http://images.amazon.com/images/P/1894770099.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1894770099.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1894770099.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=cGQg0YLpFOUC&hl=&source=gbs_api
1853260010,Wuthering Heights (Wordsworth Classics),Emily Bronte,1997,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/1853260010.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853260010.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1853260010.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=s4nbaPVkq1wC&hl=&source=gbs_api
0671025538,The TITANIC DISASTER HEARINGS,Tom Kuntz,1998,Pocket,http://images.amazon.com/images/P/0671025538.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671025538.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671025538.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=r7O0C6Lng1UC&hl=&source=gbs_api
1853260444,The Moonstone (Wordsworth Classics),Wilkie Collins,1997,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/1853260444.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853260444.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1853260444.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=FDjtQsXv_JUC&hl=&source=gbs_api
1853260770,Woman in White (Wordsworth Collection),Wilkie Collins,1998,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/1853260770.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853260770.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1853260770.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=Cvk9a85Yp-YC&hl=&source=gbs_api
0871135701,Burmese Looking Glass: A Human Rights Adventure and a Jungle Revolution,Edith T. Mirante,1994,Atlantic Monthly Press,http://images.amazon.com/images/P/0871135701.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871135701.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0871135701.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=20Y5-XRL1swC&hl=&source=gbs_api
0618263276,Special : A Novel,Bella Bathurst,2003,Mariner Books,http://images.amazon.com/images/P/0618263276.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618263276.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0618263276.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=C9u7k33Uy_sC&hl=&source=gbs_api
080213338X,TRY,Dennis Cooper,1995,Grove Press,http://images.amazon.com/images/P/080213338X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080213338X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/080213338X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=n-zf7jqxTqoC&hl=&source=gbs_api
0802139566,Fair Warning: A Novel,Robert Olen Butler,2002,Grove Press,http://images.amazon.com/images/P/0802139566.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802139566.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0802139566.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=D1DcAcEfqOQC&hl=&source=gbs_api
0618197338,"The Best American Short Stories 2003 (Best American Short Stories"","" 2003)",Katrina Kenison,2003,Houghton Mifflin,http://images.amazon.com/images/P/0618197338.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618197338.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0618197338.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=O7Iua-SB1JUC&hl=&source=gbs_api
0740713949,A Little Look-See:  Mutts 6,Patrick McDonnell,2001,Andrews McMeel Publishing,http://images.amazon.com/images/P/0740713949.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0740713949.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0740713949.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=DFJwVyFI6rsC&hl=&source=gbs_api
0836269195,Three Dog Bakery Cookbook,Dan Dye,1998,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836269195.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836269195.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0836269195.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=MdaCHwibOXsC&hl=&source=gbs_api
0671042831,Moonlight on the Avenue of Faith,Gina B. Nahai,2000,Washington Square Press,http://images.amazon.com/images/P/0671042831.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671042831.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671042831.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=4oZ1taFhf1sC&hl=&source=gbs_api
0671737791,The Bride,Julie Garwood,1991,Pocket Star,http://images.amazon.com/images/P/0671737791.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671737791.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671737791.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=mm80fQAB05EC&hl=&source=gbs_api
068482440X,BEACHCOMBING FOR A SHIPWRECKED GOD,Joe Coomer,1997,Touchstone,http://images.amazon.com/images/P/068482440X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068482440X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/068482440X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=yc6gzRhUVc0C&hl=&source=gbs_api
0684800993,OUR NOISE,Jeff Gomez,1995,Touchstone,http://images.amazon.com/images/P/0684800993.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684800993.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0684800993.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=ThzrCmrhQsgC&hl=&source=gbs_api
0878332928,Citation: In a Class by Himself,Phil Georgeff,2003,Taylor Trade Publishing,http://images.amazon.com/images/P/0878332928.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0878332928.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0878332928.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=xz40XpI2GV0C&hl=&source=gbs_api
0486289990,This Side of Paradise (Dover Thrift Editions),F. Scott Fitzgerald,1996,Dover Publications,http://images.amazon.com/images/P/0486289990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486289990.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486289990.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=mFIkAwAAQBAJ&hl=&source=gbs_api
0671878662,Fiddler Fair,Mercedes Lackey,1998,Baen,http://images.amazon.com/images/P/0671878662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671878662.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671878662.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=6ljGVXaJwGkC&hl=&source=gbs_api
0449005844,The Wild Child,Mary Jo Putney,2000,Ballantine Books,http://images.amazon.com/images/P/0449005844.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449005844.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0449005844.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=bzQmEQAAQBAJ&hl=&source=gbs_api
0743435583,Miles Errant,Lois McMaster Bujold,2002,Baen,http://images.amazon.com/images/P/0743435583.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743435583.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0743435583.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=zpt53HA9HKEC&hl=&source=gbs_api
0671871005,The WEDDING,Julie Garwood,1997,Pocket Star,http://images.amazon.com/images/P/0671871005.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671871005.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671871005.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=-bKO5Lji9DYC&hl=&source=gbs_api
0486285537,100 Best-Loved Poems (Dover Thrift Editions),Philip Smith,1995,Dover Publications,http://images.amazon.com/images/P/0486285537.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486285537.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486285537.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=5mLcDAAAQBAJ&hl=&source=gbs_api
0515128600,The Edge,Catherine Coulter,2000,Jove Books,http://images.amazon.com/images/P/0515128600.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515128600.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0515128600.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=28poDwAAQBAJ&hl=&source=gbs_api
0515121843,Sea Swept (Quinn Brothers (Paperback)),Nora Roberts,2001,Jove Books,http://images.amazon.com/images/P/0515121843.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515121843.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0515121843.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=JK0MzdAwM9cC&hl=&source=gbs_api
0486292568,Wuthering Heights (Dover Thrift Editions),Emily Bronte,1996,Dover Publications,http://images.amazon.com/images/P/0486292568.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486292568.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486292568.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=etBWDwAAQBAJ&hl=&source=gbs_api
0486270734,Favorite Poems (Dover Thrift Editions),William Wordsworth,1992,Dover Publications,http://images.amazon.com/images/P/0486270734.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486270734.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486270734.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=o1OKDgAAQBAJ&hl=&source=gbs_api
0876544766,A Small Book of Fairies,Eugene Stiles,1995,Pomegranate Communications,http://images.amazon.com/images/P/0876544766.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0876544766.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0876544766.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=OKHaVkA0BBEC&hl=&source=gbs_api
0689845936,When Kambia Elaine Flew in from Neptune,Lori Aurelia Williams,2001,Simon Pulse,http://images.amazon.com/images/P/0689845936.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689845936.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0689845936.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=66bEqOD-U4sC&hl=&source=gbs_api
0395311292,The Wump World,Bill Peet,1981,Houghton Mifflin,http://images.amazon.com/images/P/0395311292.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395311292.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0395311292.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=7OVLn9anvUUC&hl=&source=gbs_api
0425172546,Southern Cross,Patricia Daniels Cornwell,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425172546.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425172546.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0425172546.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=0meycHzLHlIC&hl=&source=gbs_api
074347628X,The Twilight Before Christmas,Christine Feehan,2003,Pocket Star,http://images.amazon.com/images/P/074347628X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/074347628X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/074347628X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=NhUkDQAAQBAJ&hl=&source=gbs_api
0486273776,North American Indian Life: Customs and Traditions of 23 Tribes,Elsie Worthington Clews Parsons,1992,Dover Publications,http://images.amazon.com/images/P/0486273776.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486273776.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486273776.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=QrJb0hW01BkC&hl=&source=gbs_api
048627084X,Sleeping Beauty and Other Fairy Tales (Dover Children's Thrift Classics),Jacob Grimm,1992,Dover Publications,http://images.amazon.com/images/P/048627084X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/048627084X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/048627084X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=3qvOEz9GY_4C&hl=&source=gbs_api
0486278166,The Little Mermaid and Other Fairy Tales (Dover's Children's Thrift Classics),H. C. Andersen,1993,Dover Publications,http://images.amazon.com/images/P/0486278166.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486278166.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486278166.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=PKKLDwAAQBAJ&hl=&source=gbs_api
0486408787,Through the Looking-Glass: And What Alice Found There (Dover Thrift Editions),Lewis Carroll,1999,Dover Publications,http://images.amazon.com/images/P/0486408787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486408787.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486408787.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=hTAmDwAAQBAJ&hl=&source=gbs_api
1570431108,"Eckankar: Ancient Wisdom for Today: How Past Lives"", Dreams,"" and Soul Travel Help You Find God",Todd Cramer,1995,Eckankar,http://images.amazon.com/images/P/1570431108.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570431108.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1570431108.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=RDb_WL0KRVEC&hl=&source=gbs_api
0395120985,The Book of Nightmares,Galway Kinnell,1973,Mariner Books,http://images.amazon.com/images/P/0395120985.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395120985.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0395120985.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=q_d9pbHp4TkC&hl=&source=gbs_api
0671319825,Forge of the Elders,L. Neil Smith,2001,Baen,http://images.amazon.com/images/P/0671319825.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671319825.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671319825.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=KAUNgYsJrEcC&hl=&source=gbs_api
0671731424,Wolf's Hour,Robert McCammon,1990,Pocket,http://images.amazon.com/images/P/0671731424.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671731424.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671731424.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=p6rfbhztTewC&hl=&source=gbs_api
068480154X,TENDER IS THE NIGHT,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/068480154X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068480154X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/068480154X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=DZ5BAAAAQBAJ&hl=&source=gbs_api
